Original name,City,Lat,Lon,Country,ISO2,ISO3,Population
Mbuji-Mayi,Mbuji-Mayi,-6.15,23.6,Congo (Kinshasa),CD,COD,1295000.0
Madura,Madura,9.92,78.12,India,IN,IND,1294000.0
Adana,Adana,36.995,35.32,Turkey,TR,TUR,1293000.0
Sheffield,Sheffield,53.3667,-1.5,United Kingdom,GB,GBR,1292900.0
Jabalpur,Jabalpur,23.1751,79.9551,India,IN,IND,1285000.0
San José,San Jose,9.935,-84.0841,Costa Rica,CR,CRI,1284000.0
Panama City,Panama City,8.968,-79.533,Panama,PA,PAN,1281000.0
Nizhniy Novgorod,Nizhniy Novgorod,56.333,44.0001,Russia,RU,RUS,1278000.0
Chifeng,Chifeng,42.27,118.95,China,CN,CHN,1277000.0
Duisburg,Duisburg,51.43,6.75,Germany,DE,DEU,1276757.0
Munich,Munich,48.1299,11.575,Germany,DE,DEU,1275000.0
Huaiyin,Huaiyin,33.58,119.03,China,CN,CHN,1264000.0
Stockholm,Stockholm,59.3508,18.0973,Sweden,SE,SWE,1264000.0
Makassar,Makassar,-5.14,119.432,Indonesia,ID,IDN,1262000.0
Rājkot,Rajkot,22.31,70.8,India,IN,IND,1260000.0
Dhanbād,Dhanbad,23.8004,86.42,India,IN,IND,1246000.0
Mudanjiang,Mudanjiang,44.575,129.59,China,CN,CHN,1244000.0
Geneva,Geneva,46.21,6.14,Switzerland,CH,CHE,1240000.0
Shīrāz,Shiraz,29.63,52.57,Iran,IR,IRN,1240000.0
Huzhou,Huzhou,30.8704,120.1,China,CN,CHN,1231000.0
Beidao,Beidao,34.6,105.92,China,CN,CHN,1225000.0
Shuangshui,Shuangshui,26.5944,104.8333,China,CN,CHN,1221000.0
Düsseldorf,Dusseldorf,51.2204,6.78,Germany,DE,DEU,1220000.0
Gaozhou,Gaozhou,21.9204,110.87,China,CN,CHN,1217715.0
Sevilla,Sevilla,37.405,-5.98,Spain,ES,ESP,1212045.0
Amritsar,Amritsar,31.64,74.87,India,IN,IND,1212000.0
Vila Velha,Vila Velha,-20.3676,-40.318,Brazil,BR,BRA,1209091.0
Almaty,Almaty,43.325,76.915,Kazakhstan,KZ,KAZ,1209000.0
Providence,Providence,41.823,-71.4187,United States,US,USA,1206642.0
Warangal,Warangal,18.01,79.58,India,IN,IND,1203853.0
Rosario,Rosario,-32.9511,-60.6663,Argentina,AR,ARG,1203000.0
Allahābād,Allahabad,25.455,81.84,India,IN,IND,1201000.0
Benin City,Benin City,6.3405,5.62,Nigeria,NG,NGA,1190000.0
Jining,Jining,35.4004,116.55,China,CN,CHN,1186000.0
Maceió,Maceio,-9.62,-35.73,Brazil,BR,BRA,1186000.0
Sofia,Sofia,42.6833,23.3167,Bulgaria,BG,BGR,1185000.0
Abbottabad,Abbottabad,34.1495,73.1995,Pakistan,PK,PAK,1183647.0
Benghazi,Benghazi,32.1167,20.0667,Libya,LY,LBY,1180000.0
Cilacap,Cilacap,-7.7188,109.0154,Indonesia,ID,IDN,1174964.0
Prague,Prague,50.0833,14.466,Czechia,CZ,CZE,1162000.0
Glasgow,Glasgow,55.8744,-4.2507,United Kingdom,GB,GBR,1160000.0
Leshan,Leshan,29.5671,103.7333,China,CN,CHN,1157000.0
Jacksonville,Jacksonville,30.3322,-81.6749,United States,US,USA,1156291.0
Ouagadougou,Ouagadougou,12.3703,-1.5247,Burkina Faso,BF,BFA,1149000.0
Ottawa,Ottawa,45.4167,-75.7,Canada,CA,CAN,1145000.0
Adelaide,Adelaide,-34.935,138.6,Australia,AU,AUS,1145000.0
Shangrao,Shangrao,28.4704,117.97,China,CN,CHN,1144577.0
Torreón,Torreon,25.5701,-103.42,Mexico,MX,MEX,1144000.0
Srīnagar,Srinagar,34.1,74.815,India,IN,IND,1140000.0
Bezwāda,Bezwada,16.52,80.63,India,IN,IND,1137000.0
Samara,Samara,53.195,50.1513,Russia,RU,RUS,1137000.0
Omsk,Omsk,54.99,73.4,Russia,RU,RUS,1135000.0
Newcastle,Newcastle,-32.8453,151.815,Australia,AU,AUS,1134616.0
Yulin,Yulin,22.63,110.15,China,CN,CHN,1127000.0
Namp’o,Namp'o,38.7669,125.4524,"Korea, North",KP,PRK,1127000.0
Xianyang,Xianyang,34.3456,108.7147,China,CN,CHN,1126000.0
Cagayan de Oro,Cagayan de Oro,8.4508,124.6853,Philippines,PH,PHL,1121561.0
Cần Thơ,Can Tho,10.05,105.77,Vietnam,VN,VNM,1121000.0
Barquisimeto,Barquisimeto,10.05,-69.3,Venezuela,VE,VEN,1116000.0
Helsinki,Helsinki,60.1756,24.9341,Finland,FI,FIN,1115000.0
Kazan’,Kazan',55.7499,49.1263,Russia,RU,RUS,1115000.0
Aurangābād,Aurangabad,19.8957,75.3203,India,IN,IND,1113000.0
Calgary,Calgary,51.083,-114.08,Canada,CA,CAN,1110000.0
Ciudad Nezahualcóyotl,Ciudad Nezahualcoyotl,19.41,-99.03,Mexico,MX,MEX,1109363.0
Zürich,Zurich,47.38,8.55,Switzerland,CH,CHE,1108000.0
Baoding,Baoding,38.8704,115.48,China,CN,CHN,1107000.0
Zigong,Zigong,29.4,104.78,China,CN,CHN,1105000.0
Sharjah,Sharjah,25.3714,55.4065,United Arab Emirates,AE,ARE,1103027.0
Yerevan,Yerevan,40.1812,44.5136,Armenia,AM,ARM,1102000.0
Mogadishu,Mogadishu,2.0667,45.3667,Somalia,SO,SOM,1100000.0
Tbilisi,Tbilisi,41.725,44.7908,Georgia,GE,GEO,1100000.0
Ankang,Ankang,32.68,109.02,China,CN,CHN,1100000.0
Huambo,Huambo,-12.75,15.76,Angola,AO,AGO,1100000.0
Ikare,Ikare,7.5304,5.76,Nigeria,NG,NGA,1099931.0
Belgrade,Belgrade,44.8186,20.468,Serbia,RS,SRB,1099000.0
Salt Lake City,Salt Lake City,40.7774,-111.93,United States,US,USA,1098400.0
Bhilai,Bhilai,21.2167,81.4333,India,IN,IND,1097000.0
Jinhua,Jinhua,29.12,119.65,China,CN,CHN,1092852.0
Chelyabinsk,Chelyabinsk,55.155,61.4387,Russia,RU,RUS,1091000.0
Natal,Natal,-5.78,-35.24,Brazil,BR,BRA,1088000.0
Dushanbe,Dushanbe,38.56,68.7739,Tajikistan,TJ,TJK,1086244.0
Copenhagen,Copenhagen,55.6786,12.5635,Denmark,DK,DNK,1085000.0
Changwon,Changwon,35.2191,128.5836,"Korea, South",KR,KOR,1081499.0
Zhuzhou,Zhuzhou,27.83,113.15,China,CN,CHN,1080000.0
Suwon,Suwon,37.2578,127.0109,"Korea, South",KR,KOR,1078000.0
Nashville,Nashville,36.1715,-86.7843,United States,US,USA,1076645.0
Vereeniging,Vereeniging,-26.6496,27.96,South Africa,ZA,ZAF,1074000.0
Xiangyang,Xiangyang,32.02,112.13,China,CN,CHN,1069000.0
Memphis,Memphis,35.1046,-89.9773,United States,US,USA,1068873.0
Ulsan,Ulsan,35.5467,129.317,"Korea, South",KR,KOR,1061000.0
Amman,Amman,31.95,35.9333,Jordan,JO,JOR,1060000.0
Mizhou,Mizhou,35.99,119.3801,China,CN,CHN,1060000.0
Richmond,Richmond,37.5295,-77.4756,United States,US,USA,1059907.0
Dublin,Dublin,53.3331,-6.2489,Ireland,IE,IRL,1059000.0
Edmonton,Edmonton,53.55,-113.5,Canada,CA,CAN,1058000.0
Solāpur,Solapur,17.6704,75.9,India,IN,IND,1057000.0
Rostov-na-Donu,Rostov-na-Donu,47.2346,39.7127,Russia,RU,RUS,1052000.0
Dnipro,Dnipro,48.48,35.0,Ukraine,UA,UKR,1050000.0
Xining,Xining,36.62,101.77,China,CN,CHN,1048000.0
Zhangjiakou,Zhangjiakou,40.83,114.93,China,CN,CHN,1046000.0
Lille,Lille,50.65,3.08,France,FR,FRA,1044000.0
Ranchi,Ranchi,23.37,85.33,India,IN,IND,1044000.0
Gaziantep,Gaziantep,37.075,37.385,Turkey,TR,TUR,1044000.0
Monrovia,Monrovia,6.3106,-10.8048,Liberia,LR,LBR,1041000.0
São Luís,Sao Luis,-2.516,-44.266,Brazil,BR,BRA,1038000.0
Amsterdam,Amsterdam,52.35,4.9166,Netherlands,NL,NLD,1031000.0
Jerusalem,Jerusalem,31.7784,35.2066,Israel,IL,ISR,1029300.0
New Orleans,New Orleans,30.0687,-89.9288,United States,US,USA,1029123.0
Guatemala City,Guatemala City,14.6211,-90.527,Guatemala,GT,GTM,1024000.0
Zhuhai,Zhuhai,22.2769,113.5678,China,CN,CHN,1023000.0
Florianópolis,Florianopolis,-27.58,-48.52,Brazil,BR,BRA,1023000.0
Port Elizabeth,Port Elizabeth,-33.97,25.6,South Africa,ZA,ZAF,1021000.0
Jiamusi,Jiamusi,46.83,130.35,China,CN,CHN,1020000.0
Port Harcourt,Port Harcourt,4.81,7.01,Nigeria,NG,NGA,1020000.0
Raleigh,Raleigh,35.8324,-78.6438,United States,US,USA,1018336.0
Ufa,Ufa,54.79,56.04,Russia,RU,RUS,1018000.0
Hengyang,Hengyang,26.88,112.59,China,CN,CHN,1016000.0
Benxi,Benxi,41.3304,123.75,China,CN,CHN,1012000.0
Louisville,Louisville,38.1663,-85.6485,United States,US,USA,1011696.0
Haifa,Haifa,32.8204,34.98,Israel,IL,ISR,1011000.0
Medina,Medina,24.5,39.58,Saudi Arabia,SA,SAU,1010000.0
Bucaramanga,Bucaramanga,7.1301,-73.1259,Colombia,CO,COL,1009000.0
Maracay,Maracay,10.2469,-67.5958,Venezuela,VE,VEN,1007000.0
Rotterdam,Rotterdam,51.92,4.48,Netherlands,NL,NLD,1005000.0
Homs,Homs,34.73,36.72,Syria,SY,SYR,1005000.0
Cologne,Cologne,50.93,6.95,Germany,DE,DEU,1004000.0
Qinhuangdao,Qinhuangdao,39.9304,119.62,China,CN,CHN,1003000.0
Fès,Fes,34.0546,-5.0004,Morocco,MA,MAR,1002000.0
N’Djamena,N'Djamena,12.1131,15.0491,Chad,TD,TCD,989000.0
Tegucigalpa,Tegucigalpa,14.102,-87.2175,Honduras,HN,HND,946000.0
Kingston,Kingston,17.9771,-76.7674,Jamaica,JM,JAM,937700.0
Nay Pyi Taw,Nay Pyi Taw,19.7666,96.1186,Burma,MM,MMR,930000.0
Djibouti,Djibouti,11.595,43.148,Djibouti,DJ,DJI,923000.0
Managua,Managua,12.153,-86.2685,Nicaragua,NI,NIC,920000.0
Niamey,Niamey,13.5167,2.1167,Niger,NE,NER,915000.0
Tirana,Tirana,41.3275,19.8189,Albania,AL,ALB,895350.0
Kathmandu,Kathmandu,27.7167,85.3166,Nepal,NP,NPL,895000.0
Ulaanbaatar,Ulaanbaatar,47.9167,106.9166,Mongolia,MN,MNG,885000.0
Kigali,Kigali,-1.9536,30.0605,Rwanda,RW,RWA,860000.0
Bishkek,Bishkek,42.8731,74.5852,Kyrgyzstan,KG,KGZ,837000.0
Oslo,Oslo,59.9167,10.75,Norway,NO,NOR,835000.0
Bangui,Bangui,4.3666,18.5583,Central African Republic,CF,CAF,831925.0
Freetown,Freetown,8.47,-13.2342,Sierra Leone,SL,SLE,827000.0
Islamabad,Islamabad,33.7,73.1666,Pakistan,PK,PAK,780000.0
Cotonou,Cotonou,6.4,2.52,Benin,BJ,BEN,762000.0
Vientiane,Vientiane,17.9667,102.6,Laos,LA,LAO,754000.0
Riga,Riga,56.95,24.1,Latvia,LV,LVA,742572.0
Nouakchott,Nouakchott,18.0864,-15.9753,Mauritania,MR,MRT,742144.0
Muscat,Muscat,23.6133,58.5933,Oman,OM,OMN,734697.0
Ashgabat,Ashgabat,37.95,58.3833,Turkmenistan,TM,TKM,727700.0
Zagreb,Zagreb,45.8,16.0,Croatia,HR,HRV,722526.0
Sarajevo,Sarajevo,43.85,18.383,Bosnia And Herzegovina,BA,BIH,696731.0
Chisinau,Chisinau,47.005,28.8577,Moldova,MD,MDA,688134.0
Lilongwe,Lilongwe,-13.9833,33.7833,Malawi,MW,MWI,646750.0
Asmara,Asmara,15.3333,38.9333,Eritrea,ER,ERI,620802.0
Abu Dhabi,Abu Dhabi,24.4667,54.3666,United Arab Emirates,AE,ARE,603492.0
Port Louis,Port Louis,-20.1666,57.5,Mauritius,MU,MUS,595491.0
Libreville,Libreville,0.3854,9.458,Gabon,GA,GAB,578156.0
Manama,Manama,26.2361,50.5831,Bahrain,BH,BHR,563920.0
Vilnius,Vilnius,54.6834,25.3166,Lithuania,LT,LTU,542366.0
Skopje,Skopje,42.0,21.4335,Macedonia,MK,MKD,494087.0
Bloemfontein,Bloemfontein,-29.12,26.2299,South Africa,ZA,ZAF,463064.0
Bratislava,Bratislava,48.15,17.117,Slovakia,SK,SVK,423737.0
Bissau,Bissau,11.865,-15.5984,Guinea-Bissau,GW,GNB,403339.0
Tallinn,Tallinn,59.4339,24.728,Estonia,EE,EST,394024.0
Wellington,Wellington,-41.3,174.7833,New Zealand,NZ,NZL,393400.0
Valletta,Valletta,35.8997,14.5147,Malta,MT,MLT,368250.0
Maseru,Maseru,-29.3167,27.4833,Lesotho,LS,LSO,361324.0
Nur-Sultan,Nur-Sultan,51.1811,71.4278,Kazakhstan,KZ,KAZ,345604.0
Bujumbura,Bujumbura,-3.3761,29.36,Burundi,BI,BDI,331700.0
Canberra,Canberra,-35.283,149.129,Australia,AU,AUS,327700.0
New Delhi,New Delhi,28.6,77.2,India,IN,IND,317797.0
Ljubljana,Ljubljana,46.0553,14.515,Slovenia,SI,SVN,314807.0
Porto-Novo,Porto-Novo,6.4833,2.6166,Benin,BJ,BEN,300000.0
Bandar Seri Begawan,Bandar Seri Begawan,4.8833,114.9333,Brunei,BN,BRN,296500.0
Port of Spain,Port of Spain,10.652,-61.517,Trinidad And Tobago,TT,TTO,294934.0
Port Moresby,Port Moresby,-9.4647,147.1925,Papua New Guinea,PG,PNG,283733.0
Bern,Bern,46.9167,7.467,Switzerland,CH,CHE,275329.0
Windhoek,Windhoek,-22.57,17.0835,Namibia,,NAM,268132.0
Georgetown,Georgetown,6.802,-58.167,Guyana,GY,GUY,264350.0
Paramaribo,Paramaribo,5.835,-55.167,Suriname,SR,SUR,254169.0
Dili,Dili,-8.5594,125.5795,Timor-Leste,TL,TLS,234331.0
Nassau,Nassau,25.0834,-77.35,"Bahamas, The",BS,BHS,227940.0
Sucre,Sucre,-19.041,-65.2595,Bolivia,BO,BOL,224838.0
Nicosia,Nicosia,35.1667,33.3666,Cyprus,CY,CYP,224300.0
Dodoma,Dodoma,-6.1833,35.75,Tanzania,TZ,TZA,218269.0
Colombo,Colombo,6.932,79.8578,Sri Lanka,LK,LKA,217000.0
Gaborone,Gaborone,-24.6463,25.9119,Botswana,BW,BWA,208411.0
Yamoussoukro,Yamoussoukro,6.8184,-5.2755,Côte D’Ivoire,CI,CIV,206499.0
Bridgetown,Bridgetown,13.102,-59.6165,Barbados,BB,BRB,191152.0
Suva,Suva,-18.133,178.4417,Fiji,FJ,FJI,175399.0
Reykjavík,Reykjavik,64.15,-21.95,Iceland,IS,ISL,166212.0
Malabo,Malabo,3.75,8.7833,Equatorial Guinea,GQ,GNQ,155963.0
Willemstad,Willemstad,12.2004,-69.02,Curaçao,CW,CUW,146813.0
Podgorica,Podgorica,42.466,19.2663,Montenegro,ME,MNE,145850.0
Moroni,Moroni,-11.7042,43.2402,Comoros,KM,COM,128698.0
Sri Jayewardenepura Kotte,Sri Jayewardenepura Kotte,6.9,79.95,Sri Lanka,LK,LKA,115826.0
Praia,Praia,14.9167,-23.5167,Cabo Verde,CV,CPV,113364.0
Male,Male,4.1667,73.4999,Maldives,MV,MDV,112927.0
Juba,Juba,4.83,31.58,South Sudan,SS,SSD,111975.0
Luxembourg,Luxembourg,49.6117,6.13,Luxembourg,LU,LUX,107260.0
Thimphu,Thimphu,27.473,89.639,Bhutan,BT,BTN,98676.0
Mbabane,Mbabane,-26.3167,31.1333,Swaziland,SZ,SWZ,90138.0
São Tomé,Sao Tome,0.3334,6.7333,Sao Tome And Principe,ST,STP,88219.0
Honiara,Honiara,-9.438,159.9498,Solomon Islands,SB,SLB,76328.0
Oranjestad,Oranjestad,12.5304,-70.029,Aruba,AW,ABW,68775.0
Apia,Apia,-13.8415,-171.7386,Samoa,WS,WSM,61916.0
Andorra la Vella,Andorra la Vella,42.5,1.5165,Andorra,AD,AND,53998.0
Kingstown,Kingstown,13.1483,-61.2121,Saint Vincent And The Grenadines,VC,VCT,49485.0
Port-Vila,Port-Vila,-17.7334,168.3166,Vanuatu,VU,VUT,44040.0
Banjul,Banjul,13.4539,-16.5917,"Gambia, The",GM,GMB,43094.0
Nuku‘alofa,Nuku`alofa,-21.1385,-175.2206,Tonga,TO,TON,42620.0
Castries,Castries,14.002,-61.0,Saint Lucia,LC,LCA,37963.0
Monaco,Monaco,43.7396,7.4069,Monaco,MC,MCO,36371.0
Vaduz,Vaduz,47.1337,9.5167,Liechtenstein,LI,LIE,36281.0
Saint John’s,Saint John's,17.118,-61.85,Antigua And Barbuda,AG,ATG,35499.0
Saint George’s,Saint George's,12.0526,-61.7416,Grenada,GD,GRD,33734.0
Victoria,Victoria,-4.6166,55.45,Seychelles,SC,SYC,33576.0
San Marino,San Marino,43.9172,12.4667,San Marino,SM,SMR,29579.0
Tarawa,Tarawa,1.3382,173.0176,Kiribati,KI,KIR,28802.0
Majuro,Majuro,7.103,171.38,Marshall Islands,MH,MHL,25400.0
Roseau,Roseau,15.301,-61.387,Dominica,DM,DMA,23336.0
Basseterre,Basseterre,17.302,-62.717,Saint Kitts And Nevis,KN,KNA,21887.0
Belmopan,Belmopan,17.252,-88.7671,Belize,BZ,BLZ,15220.0
Pago Pago,Pago Pago,-14.274,-170.7046,American Samoa,AS,ASM,12576.0
Lobamba,Lobamba,-26.4667,31.2,Swaziland,SZ,SWZ,9782.0
Funafuti,Funafuti,-8.5167,179.2166,Tuvalu,TV,TUV,4749.0
Palikir,Palikir,6.9166,158.15,"Micronesia, Federated States Of",FM,FSM,4645.0
Capitol Hill,Capitol Hill,15.2137,145.7546,Northern Mariana Islands,MP,MNP,2500.0
Hagåtña,Hagta,13.4745,144.7504,Guam,GU,GUM,1051.0
Al Quds,Al Quds,31.7764,35.2269,West Bank,XW,XWB,
Philipsburg,Philipsburg,18.0255,-63.045,Sint Maarten,SX,SXM,
Gitega,Gitega,-3.4271,29.9246,Burundi,BI,BDI,
Pristina,Pristina,42.6666,21.1724,Kosovo,XK,XKS,
Ngerulmud,Ngerulmud,7.5,134.6242,Palau,PW,PLW,
Aden,Aden,12.7797,45.0095,Yemen,YE,YEM,1000000.0
Cochabamba,Cochabamba,-17.41,-66.17,Bolivia,BO,BOL,1000000.0
Yongzhou,Yongzhou,26.2304,111.62,China,CN,CHN,1000000.0
Baoshan,Baoshan,25.12,99.15,China,CN,CHN,1000000.0
Quảng Hà,Quang Ha,16.06,108.25,Vietnam,VN,VNM,1000000.0
Kitaku,Kitaku,33.8704,130.82,Japan,JP,JPN,997536.0
Perm’,Perm',58.0,56.25,Russia,RU,RUS,997000.0
Ahvāz,Ahvaz,31.28,48.72,Iran,IR,IRN,996000.0
Jodhpur,Jodhpur,26.2918,73.0168,India,IN,IND,995000.0
San Luis Potosí,San Luis Potosi,22.17,-101.0,Mexico,MX,MEX,992000.0
Odesa,Odesa,46.49,30.71,Ukraine,UA,UKR,991000.0
Yinchuan,Yinchuan,38.468,106.273,China,CN,CHN,991000.0
Jiaxing,Jiaxing,30.7704,120.75,China,CN,CHN,988000.0
Joinvile,Joinvile,-26.32,-48.8399,Brazil,BR,BRA,988000.0
Donets’k,Donets'k,48.0,37.83,Ukraine,UA,UKR,988000.0
Guilin,Guilin,25.28,110.28,China,CN,CHN,987000.0
Dahūk,Dahuk,36.8667,43.0,Iraq,IQ,IRQ,986000.0
Volgograd,Volgograd,48.71,44.5,Russia,RU,RUS,984000.0
Guwāhāti,Guwahati,26.16,91.77,India,IN,IND,983000.0
Yichun,Yichun,27.8333,114.4,China,CN,CHN,982000.0
Yangquan,Yangquan,37.87,113.57,China,CN,CHN,981448.0
Chandigarh,Chandigarh,30.72,76.78,India,IN,IND,979000.0
Gwalior,Gwalior,26.23,78.1801,India,IN,IND,978000.0
Hamamatsu,Hamamatsu,34.7181,137.7327,Japan,JP,JPN,977023.0
Qom,Qom,34.65,50.95,Iran,IR,IRN,973000.0
Jixi,Jixi,45.3,130.97,China,CN,CHN,965000.0
Mérida,Merida,20.9666,-89.6166,Mexico,MX,MEX,965000.0
Xin’an,Xin'an,34.38,118.35,China,CN,CHN,962656.0
Querétaro,Queretaro,20.63,-100.38,Mexico,MX,MEX,961000.0
Pingxiang,Pingxiang,27.62,113.85,China,CN,CHN,961000.0
João Pessoa,Joao Pessoa,-7.1011,-34.8761,Brazil,BR,BRA,956000.0
Klang,Klang,3.0204,101.55,Malaysia,MY,MYS,956000.0
Jinzhou,Jinzhou,41.1204,121.1,China,CN,CHN,956000.0
Oklahoma City,Oklahoma City,35.4676,-97.5137,United States,US,USA,955998.0
Salerno,Salerno,40.6804,14.7699,Italy,IT,ITA,954265.0
Thiruvananthapuram,Thiruvananthapuram,8.5,76.95,India,IN,IND,954000.0
Calicut,Calicut,11.2504,75.77,India,IN,IND,953000.0
Trichinopoly,Trichinopoly,10.81,78.69,India,IN,IND,951000.0
Ogbomoso,Ogbomoso,8.13,4.24,Nigeria,NG,NGA,951000.0
General Santos,General Santos,6.1108,125.1747,Philippines,PH,PHL,950530.0
Huế,Hue,16.47,107.58,Vietnam,VN,VNM,950000.0
Bacolod,Bacolod,10.6317,122.9817,Philippines,PH,PHL,949354.0
Nantong,Nantong,32.0304,120.825,China,CN,CHN,947000.0
Foshan,Foshan,23.0301,113.12,China,CN,CHN,943000.0
Sŏngnam,Songnam,37.4386,127.1378,"Korea, South",KR,KOR,942000.0
Bridgeport,Bridgeport,41.1918,-73.1953,United States,US,USA,938406.0
Nice,Nice,43.715,7.265,France,FR,FRA,927000.0
Buffalo,Buffalo,42.9017,-78.8487,United States,US,USA,926261.0
Erbil,Erbil,36.179,44.0086,Iraq,IQ,IRQ,926000.0
Krasnoyarsk,Krasnoyarsk,56.014,92.866,Russia,RU,RUS,925000.0
Olinda,Olinda,-8.0,-34.85,Brazil,BR,BRA,921840.0
Antwerp,Antwerp,51.2204,4.415,Belgium,BE,BEL,920000.0
Konya,Konya,37.875,32.475,Turkey,TR,TUR,919000.0
Bogor,Bogor,-6.57,106.75,Indonesia,ID,IDN,918000.0
Hartford,Hartford,41.7661,-72.6834,United States,US,USA,914751.0
Huaibei,Huaibei,33.9504,116.75,China,CN,CHN,913000.0
Xinyu,Xinyu,27.8,114.93,China,CN,CHN,913000.0
Teresina,Teresina,-5.095,-42.78,Brazil,BR,BRA,907000.0
Naha,Naha,26.2072,127.673,Japan,JP,JPN,905238.0
Goyang,Goyang,37.6527,126.8372,"Korea, South",KR,KOR,903000.0
Nangandao,Nangandao,35.3204,113.87,China,CN,CHN,903000.0
Yibin,Yibin,28.77,104.57,China,CN,CHN,902000.0
Aba,Aba,5.1004,7.35,Nigeria,NG,NGA,897560.0
Maiduguri,Maiduguri,11.85,13.16,Nigeria,NG,NGA,896000.0
Az Zarqā’,Az Zarqa',32.07,36.1,Jordan,JO,JOR,894691.0
Tarsus,Tarsus,36.9204,34.88,Turkey,TR,TUR,894318.0
Bengbu,Bengbu,32.95,117.33,China,CN,CHN,894000.0
Mendoza,Mendoza,-32.8833,-68.8166,Argentina,AR,ARG,893000.0
Hubli,Hubli,15.36,75.125,India,IN,IND,890000.0
Concepción,Concepcion,-36.83,-73.05,Chile,CL,CHL,889725.0
Zaria,Zaria,11.08,7.71,Nigeria,NG,NGA,889000.0
Dengtalu,Dengtalu,36.08,114.35,China,CN,CHN,887000.0
Cartagena,Cartagena,10.3997,-75.5144,Colombia,CO,COL,887000.0
Mysore,Mysore,12.31,76.66,India,IN,IND,887000.0
Mexicali,Mexicali,32.65,-115.48,Mexico,MX,MEX,885000.0
Tongliao,Tongliao,43.62,122.27,China,CN,CHN,884000.0
Mombasa,Mombasa,-4.04,39.6899,Kenya,KE,KEN,882000.0
Newcastle upon Tyne,Newcastle upon Tyne,55.0004,-1.6,United Kingdom,GB,GBR,882000.0
Novo Hamburgo,Novo Hamburgo,-29.7096,-51.14,Brazil,BR,BRA,876990.0
Callao,Callao,-12.07,-77.135,Peru,PE,PER,876877.0
Bilbao,Bilbao,43.25,-2.93,Spain,ES,ESP,875552.0
Johor Bahru,Johor Bahru,1.48,103.73,Malaysia,MY,MYS,875000.0
Raipur,Raipur,21.235,81.635,India,IN,IND,875000.0
Xiaoxita,Xiaoxita,30.7,111.28,China,CN,CHN,875000.0
Fort Worth,Fort Worth,32.7812,-97.3472,United States,US,USA,874168.0
Salem,Salem,11.67,78.1801,India,IN,IND,873000.0
Yangjiang,Yangjiang,21.8504,111.97,China,CN,CHN,872363.0
Marrakech,Marrakech,31.63,-8.0,Morocco,MA,MAR,872000.0
Kaifeng Chengguanzhen,Kaifeng Chengguanzhen,34.85,114.35,China,CN,CHN,872000.0
Dandong,Dandong,40.1436,124.3936,China,CN,CHN,870000.0
Al Başrah,Al Basrah,30.5135,47.8136,Iraq,IQ,IRQ,870000.0
Aguascalientes,Aguascalientes,21.8795,-102.2904,Mexico,MX,MEX,869000.0
Tucson,Tucson,32.1545,-110.8782,United States,US,USA,868391.0
Okayama,Okayama,34.672,133.9171,Japan,JP,JPN,866092.0
Bucheon,Bucheon,37.4989,126.7831,"Korea, South",KR,KOR,866000.0
Xuanzhou,Xuanzhou,30.9525,118.7553,China,CN,CHN,866000.0
Bandar Lampung,Bandar Lampung,-5.43,105.27,Indonesia,ID,IDN,865000.0
Rizhao,Rizhao,35.4304,119.45,China,CN,CHN,865000.0
Palermo,Palermo,38.125,13.35,Italy,IT,ITA,863000.0
Caerdydd,Caerdydd,51.5,-3.225,United Kingdom,GB,GBR,861400.0
Tampico,Tampico,22.3,-97.87,Mexico,MX,MEX,859419.0
Jiaozuo,Jiaozuo,35.25,113.22,China,CN,CHN,857000.0
Padang,Padang,-0.96,100.36,Indonesia,ID,IDN,855000.0
Jalandhar,Jalandhar,31.3349,75.569,India,IN,IND,855000.0
Zhenjiang,Zhenjiang,32.22,119.43,China,CN,CHN,854000.0
Valparaíso,Valparaiso,-33.0478,-71.621,Chile,CL,CHL,854000.0
Pingdingshan,Pingdingshan,33.7304,113.3,China,CN,CHN,849000.0
Zunyi,Zunyi,27.7,106.92,China,CN,CHN,849000.0
Anshun,Anshun,26.2504,105.93,China,CN,CHN,849000.0
Toulouse,Toulouse,43.62,1.4499,France,FR,FRA,847000.0
El Paso,El Paso,31.8479,-106.4309,United States,US,USA,845674.0
Iguaçu,Iguacu,-22.74,-43.47,Brazil,BR,BRA,844583.0
Bhubaneshwar,Bhubaneshwar,20.2704,85.8274,India,IN,IND,844000.0
Voronezh,Voronezh,51.73,39.27,Russia,RU,RUS,844000.0
Saratov,Saratov,51.58,46.03,Russia,RU,RUS,843000.0
Yuci,Yuci,37.6804,112.73,China,CN,CHN,840000.0
Yancheng,Yancheng,33.3856,120.1253,China,CN,CHN,839000.0
Cuernavaca,Cuernavaca,18.9211,-99.24,Mexico,MX,MEX,834001.0
Linfen,Linfen,36.0803,111.52,China,CN,CHN,834000.0
Honolulu,Honolulu,21.3294,-157.846,United States,US,USA,833671.0
Warri,Warri,5.52,5.76,Nigeria,NG,NGA,830106.0
Basel,Basel,47.5804,7.59,Switzerland,CH,CHE,830000.0
San Miguel de Tucumán,San Miguel de Tucuman,-26.816,-65.2166,Argentina,AR,ARG,830000.0
Kermānshāh,Kermanshah,34.38,47.06,Iran,IR,IRN,828313.0
Thessaloníki,Thessaloniki,40.6961,22.885,Greece,GR,GRC,828000.0
Omaha,Omaha,41.2628,-96.0498,United States,US,USA,827786.0
